baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000085932.1	6.85145297618125	6.22817367039621	1.35381084932594	4.6004755195286	4.21527559926704e-06	2.19740362325703e-05
ENSMUSG00000010554.14	798.529607600606	0.56528641485378	0.122909411468768	4.59921179426868	4.24092457471293e-06	2.20970504388584e-05
ENSMUSG00000025050.8	357.657078902938	0.624850462958527	0.135860460563691	4.59920760143162	4.24100992227546e-06	2.20970504388584e-05
ENSMUSG00000046694.6	369.329285432613	0.749074710036152	0.162906837188818	4.59817846176665	4.262008495033e-06	2.22008677209161e-05
ENSMUSG00000020396.8	12.3695718023527	3.80097604064437	0.826828247331465	4.59705634502906	4.28501769682262e-06	2.23151034891178e-05
ENSMUSG00000085006.7	12.7053826766629	3.56085094310321	0.77519226075333	4.59350682841284	4.35858750781626e-06	2.26925201608808e-05
ENSMUSG00000030621.17	65.8668718993217	-1.16216974435692	0.253072616303189	-4.59223823317418	4.3851736919583e-06	2.2825193210407e-05
ENSMUSG00000024883.8	1502.8432713541	-0.476635653433235	0.103809677842493	-4.59143755514221	4.40203355363643e-06	2.29071859262816e-05
ENSMUSG00000032216.15	38039.4428356938	-0.365061554080437	0.079522667707275	-4.59066030611848	4.41845946555338e-06	2.29868797899828e-05
ENSMUSG00000030768.12	741.92588289559	-0.630161514897349	0.13733501629606	-4.5884984899909	4.46445536523075e-06	2.32200922345372e-05
ENSMUSG00000073838.10	638.695030689606	0.505001891111907	0.110059408899078	4.588448149626	4.46553187860716e-06	2.32200922345372e-05
ENSMUSG00000019927.6	615.918360175814	0.534502523980791	0.116500712020069	4.58797645707704	4.47563096977013e-06	2.32667571273423e-05
ENSMUSG00000028339.17	105.681660318375	1.20861280869864	0.263461227379339	4.58744089489283	4.48712405677799e-06	2.33153633299811e-05
ENSMUSG00000040462.13	2335.14262478791	-0.439029097032928	0.0957025065638148	-4.58743571925341	4.4872352630725e-06	2.33153633299811e-05
ENSMUSG00000112848.1	7.3878566359334	6.3317897619587	1.38032917561519	4.58715926158463	4.49317920519338e-06	2.33403846959882e-05
ENSMUSG00000042148.8	296.324974454774	0.653289287936236	0.14243059301845	4.58672026909003	4.50263320770645e-06	2.33836223704263e-05
ENSMUSG00000037206.15	371.588621286118	-0.937143462857387	0.204320530529949	-4.58663385625861	4.50449641037243e-06	2.33874267692153e-05
ENSMUSG00000036644.15	1925.46241346196	-0.466368407235875	0.101698394685205	-4.58579910410052	4.52253311036366e-06	2.34751812767559e-05
ENSMUSG00000066232.4	5868.16875898986	0.589394533190546	0.128553925158107	4.58480386705936	4.54412787348182e-06	2.35813560117841e-05
ENSMUSG00000020178.6	16.1810430677422	2.71237501059271	0.591664725439242	4.58431083343543	4.55486232626111e-06	2.36252074269586e-05
ENSMUSG00000037235.13	2113.65113003998	-0.619366790411393	0.135105629463031	-4.58431519747201	4.55476720488259e-06	2.36252074269586e-05
ENSMUSG00000031703.8	1728.65171098221	-0.51350004144165	0.112020471219748	-4.58398394374123	4.56199283912803e-06	2.36562601848492e-05
ENSMUSG00000034159.12	12.3809736160438	5.178743726309	1.13012006211736	4.58247216371528	4.59510892677371e-06	2.38220120677479e-05
ENSMUSG00000014503.15	138.531023660539	-0.863235310810538	0.188419634662998	-4.58145093187606	4.61760956885112e-06	2.39326619723592e-05
ENSMUSG00000117975.1	705.672335503773	-0.559720891753973	0.12218469124179	-4.58094124612015	4.62887884063688e-06	2.39850598242921e-05
ENSMUSG00000039914.6	200.688513374589	-0.768062855959674	0.16768118899738	-4.58049504868239	4.63876599384541e-06	2.40302716210099e-05
ENSMUSG00000006519.11	729.882163795225	-0.616843802783501	0.134670039875114	-4.58040855527725	4.64068491426671e-06	2.40341931526307e-05
ENSMUSG00000030605.15	4199.80668432885	-0.606764586512211	0.132525095631356	-4.57848819969949	4.68348580520362e-06	2.4249788205416e-05
ENSMUSG00000029209.15	263.850606781691	-0.68331351874996	0.149357196285393	-4.57502909631672	4.76153807332548e-06	2.46477515131976e-05
ENSMUSG00000007480.5	14.2041100223724	2.91198250300136	0.63653901840357	4.5747117125743	4.76876169169746e-06	2.46789681242837e-05
ENSMUSG00000022464.14	1792.60058563745	0.400693460043464	0.0875987486652163	4.57419159690088	4.78062216637175e-06	2.47341594575787e-05
ENSMUSG00000027203.15	494.371547204924	0.615431085830569	0.134548810118711	4.57403588547219	4.78417842898599e-06	2.47463692932171e-05
ENSMUSG00000044005.13	32.9516452887109	1.8051306379116	0.394750036429092	4.57284476586958	4.81146612441707e-06	2.48812941958918e-05
ENSMUSG00000012076.8	656.043019513307	-0.494592361768733	0.108177645784831	-4.57203850370801	4.8300215488002e-06	2.49710061826874e-05
ENSMUSG00000038046.4	123.31172925374	0.879043094665113	0.192298456749143	4.57124362579695	4.84838205525732e-06	2.50582865004794e-05
ENSMUSG00000109325.1	6.8090295708119	6.20524716199237	1.35746485505994	4.57120281152205	4.84932660678844e-06	2.50582865004794e-05
ENSMUSG00000039153.17	679.201565039371	-0.554853133701422	0.12138164471493	-4.57114529140316	4.85065807547027e-06	2.50589066661095e-05
ENSMUSG00000029005.4	35.8096746324724	-1.67305699224698	0.366033876556454	-4.57077090237287	4.85933294707826e-06	2.50974536854716e-05
ENSMUSG00000034349.14	1974.70590278551	0.725768560356156	0.158805398119482	4.57017562973586	4.87315645749818e-06	2.51625664811158e-05
ENSMUSG00000054079.12	850.932027965905	0.590213782291629	0.129147858616815	4.57006247422815	4.8757884282724e-06	2.51698736308497e-05
ENSMUSG00000060147.15	5371.96964392855	-0.557560551537886	0.122019037101915	-4.5694554290917	4.88993141610411e-06	2.5236584666196e-05
ENSMUSG00000031603.14	10.7845801133989	5.89007712586439	1.28918131401713	4.56885083721136	4.90405629501649e-06	2.53031689853869e-05
ENSMUSG00000019804.12	1832.23938866988	-0.394944903261461	0.0864642910303803	-4.56772268129386	4.93051757865378e-06	2.54333556395146e-05
ENSMUSG00000029843.4	12.9727849203812	4.2321160049751	0.926628785143373	4.56721836492515	4.94239066792986e-06	2.54882450675964e-05
ENSMUSG00000001105.15	563.929948335263	-0.515311939168026	0.112863524032677	-4.56579699760952	4.97600135156082e-06	2.56551814449241e-05
ENSMUSG00000006276.10	1421.78425460586	0.412078362149074	0.0902579339914324	4.56556386708552	4.9815349789708e-06	2.56751185954899e-05
ENSMUSG00000021025.8	724.998386353238	0.809432066126816	0.17729204529207	4.56552951822154	4.98235078763821e-06	2.56751185954899e-05
ENSMUSG00000045374.18	924.746373973477	-0.627588115799863	0.13747758898943	-4.56502125483243	4.9944373496534e-06	2.57309929209416e-05
ENSMUSG00000070319.6	1637.06479896066	0.435844757306222	0.0954862486642238	4.5644767011307	5.0074180558814e-06	2.57914448421083e-05
ENSMUSG00000031903.7	707.356530408536	-0.521941777491423	0.11440731297346	-4.56213649220573	5.06357107176145e-06	2.60741766540666e-05
ENSMUSG00000031149.7	581.277031650709	-0.565527646063879	0.12398564406603	-4.56123489395839	5.08536530566157e-06	2.61798858505748e-05
ENSMUSG00000030102.11	1196.92996603409	-0.509348153755045	0.111674518963807	-4.56100602430285	5.09091202531683e-06	2.62019196923808e-05
ENSMUSG00000024065.8	270.582468325007	-0.675614708339362	0.14813251202703	-4.5608806540463	5.09395286375441e-06	2.62110485041691e-05
ENSMUSG00000033047.5	3263.89853615549	0.375548420768908	0.082345934026907	4.56061887216187	5.1003079561077e-06	2.62372221019865e-05
ENSMUSG00000036918.16	519.446651697715	0.574900651165935	0.126075504484373	4.55997105478322	5.11606721453336e-06	2.63117479693244e-05
ENSMUSG00000097986.2	10.6856875529007	5.87958006285435	1.28945578062102	4.55973764375439	5.12175675281737e-06	2.63344614546426e-05
ENSMUSG00000025583.15	1137.78837356774	0.608167354449369	0.133389782620913	4.55932487856097	5.13183299403895e-06	2.63797130918727e-05
ENSMUSG00000001663.10	63.0096763690641	-1.28904914132476	0.282763148467463	-4.55875933024238	5.14566973539169e-06	2.64442679444912e-05
ENSMUSG00000041594.18	403.822492969498	-0.57164805208481	0.125402241844387	-4.55851541150418	5.15164848688319e-06	2.64684175238894e-05
ENSMUSG00000058966.13	14.1526968469303	3.09683932149831	0.679581297441917	4.55698138420738	5.18940214641871e-06	2.66557694061761e-05
ENSMUSG00000044847.13	218.928358013742	0.699261599197455	0.153506731801664	4.55525038537675	5.23232156172988e-06	2.68695559842062e-05
ENSMUSG00000028018.15	397.895661788933	0.655033906841968	0.143819783523722	4.55454660543224	5.24986850760631e-06	2.6952973462357e-05
ENSMUSG00000044667.12	17.3959107622732	-2.51957970079817	0.553404354207379	-4.55287292491017	5.2918240399208e-06	2.71616328202883e-05
ENSMUSG00000008384.8	412.127621037554	-0.699239019972851	0.153624254793035	-4.55161862893901	5.32347676126899e-06	2.73173199719298e-05
ENSMUSG00000029267.17	492.805106160275	0.772890799598216	0.169827339892535	4.55103872019248	5.33817222135232e-06	2.73859356147502e-05
ENSMUSG00000031788.14	446.496917374474	0.72059970759892	0.158390158118815	4.54952325420605	5.37675922525025e-06	2.75770554362265e-05
ENSMUSG00000027006.13	3733.19779830859	-0.479631846974309	0.105433520967106	-4.54913999432825	5.386560066505e-06	2.76204747088885e-05
ENSMUSG00000029861.17	97.0654833149864	1.03564777693915	0.227698703610816	4.54832531110624	5.40745025191278e-06	2.77207208081328e-05
ENSMUSG00000021400.8	531.303633686864	0.541956877014468	0.119191620441782	4.54693773778487	5.44320921496984e-06	2.78971215588828e-05
ENSMUSG00000049491.15	6.64756932821316	6.17802839962427	1.35885049270771	4.54651076978574	5.4542580215762e-06	2.79468236750814e-05
ENSMUSG00000025666.16	563.727216517631	-0.536128591537984	0.117941273000517	-4.54572498582098	5.47464818202492e-06	2.80374096670427e-05
ENSMUSG00000036199.9	1187.96367782306	-0.522543389722704	0.11495201203373	-4.54575244467558	5.47393442852799e-06	2.80374096670427e-05
ENSMUSG00000031776.17	1233.22980535645	-0.426183792112701	0.093787655667131	-4.54413524979558	5.51612332851125e-06	2.82413693524406e-05
ENSMUSG00000035799.6	697.917818787927	-0.53105257176859	0.116866547191668	-4.5440939646966	5.51720442606781e-06	2.82413693524406e-05
ENSMUSG00000085795.8	676.024953742738	-0.640143804678523	0.140892127848002	-4.54350299378775	5.53270192566878e-06	2.83136910768082e-05
ENSMUSG00000030662.10	5993.48749595203	0.411914956243556	0.0906646987514338	4.54327827606708	5.53860580575594e-06	2.83368936661048e-05
ENSMUSG00000044835.15	13.8479129350914	3.03764689148919	0.668803118942728	4.54191496040155	5.57455290635406e-06	2.85137554075009e-05
ENSMUSG00000017548.15	1420.72576547744	0.666802558703385	0.146846816368607	4.54080364282201	5.60402059556123e-06	2.86573958020232e-05
ENSMUSG00000102813.1	291.724937825088	-0.65762749839468	0.144854958010038	-4.53990327586238	5.62800400299061e-06	2.87729270395108e-05
ENSMUSG00000104554.1	11.5691134815546	4.46741589790661	0.984243017164963	4.53893583189919	5.65388366091825e-06	2.88980932854198e-05
ENSMUSG00000052942.13	915.176652561892	-0.592587315899624	0.130583070290428	-4.53801028404111	5.67874916881366e-06	2.90180154537822e-05
ENSMUSG00000031953.2	79.9549740954673	1.06552927697497	0.234808032068131	4.53787405647947	5.68241784581105e-06	2.90295907978764e-05
ENSMUSG00000044149.7	221.642651596071	0.770101599242368	0.169718316614951	4.53752791450048	5.6917498326336e-06	2.90629092293325e-05
ENSMUSG00000057522.15	2516.14858685999	-0.390344684441972	0.0860250664427544	-4.53756911308785	5.69063835021244e-06	2.90629092293325e-05
ENSMUSG00000031371.14	332.980405290301	-0.62334279304001	0.137470710993212	-4.53436800127403	5.77762201835403e-06	2.9494104503863e-05
ENSMUSG00000075467.4	553.372783358886	-0.645444454650238	0.142350726689961	-4.53418447280576	5.78264740930861e-06	2.95124751200465e-05
ENSMUSG00000027932.14	400.384794488246	-0.735690646853916	0.162330884350867	-4.53204360831159	5.84157864120145e-06	2.98058841127903e-05
ENSMUSG00000039496.8	57.086264878683	-1.26596922028216	0.279358700155729	-4.53169784787959	5.85115008458386e-06	2.98473586928772e-05
ENSMUSG00000029012.11	343.78086531565	0.691786682249994	0.152696906324041	4.53045643755178	5.88563901852516e-06	3.00158883378188e-05
ENSMUSG00000117613.1	6.62099065071275	6.18089384326896	1.36432402434007	4.53037088917252	5.88802288087149e-06	3.00206441436595e-05
ENSMUSG00000001313.12	223.40523101295	0.74436595091522	0.16433240996798	4.5296357003482	5.90854753513931e-06	3.01178673643067e-05
ENSMUSG00000020839.16	10.9472700409713	5.89811297151834	1.30255519548177	4.52810981981982	5.95136510369703e-06	3.03286492165492e-05
ENSMUSG00000055489.8	67.0258881314277	-1.17111957035083	0.258723965643227	-4.52652141226751	5.99625262733782e-06	3.05498732996263e-05
ENSMUSG00000001751.9	659.815047819957	-0.67676557005577	0.149514408040871	-4.52642376693737	5.99902257580369e-06	3.05564594879338e-05
ENSMUSG00000022016.17	2171.89718813759	-0.509995711031968	0.112674432228176	-4.5262771770545	6.00318325538305e-06	3.05701244799602e-05
ENSMUSG00000027067.16	3691.2147547983	0.450144619017649	0.0994845722348224	4.52476810128038	6.04617640828919e-06	3.0781481419016e-05
ENSMUSG00000032515.8	550.127808115075	0.627490050787484	0.138697455983733	4.5241640975814	6.06346674548594e-06	3.08619118184982e-05
ENSMUSG00000032609.12	156.249457910224	-0.972394641385951	0.215027651963963	-4.52218415866308	6.12047729226934e-06	3.11367616307406e-05
ENSMUSG00000074570.14	13.7984705008519	3.04304565553686	0.672911172251342	4.52221003458127	6.11972892141338e-06	3.11367616307406e-05
ENSMUSG00000034192.5	209.878546343055	0.693975768225538	0.153465539871666	4.52202995412434	6.12493893813292e-06	3.11517978695057e-05
ENSMUSG00000031198.4	806.763492867268	-0.582303345099089	0.128781782576708	-4.52162824157404	6.13657642653333e-06	3.12033144992237e-05
ENSMUSG00000040151.9	1745.60461968573	-0.464266446978547	0.102682238509317	-4.52139000589105	6.14348803263786e-06	3.12307815077695e-05
ENSMUSG00000038462.3	1309.89921273567	0.510670993087511	0.112956344070216	4.52095893587056	6.15601301597039e-06	3.12867639398888e-05
ENSMUSG00000044948.17	63.9304386965086	1.38975666179821	0.307480538424384	4.51981991744813	6.18922553320739e-06	3.14478334940788e-05
ENSMUSG00000019853.6	310.03318166147	-0.629986654793875	0.139398851646814	-4.51931021921209	6.20414323861274e-06	3.15158897079333e-05
ENSMUSG00000001016.12	1060.45241817739	0.443079252922316	0.0980637805518961	4.51827627314281	6.23451023844114e-06	3.16623727675313e-05
ENSMUSG00000031328.16	40320.8744847337	-0.456364911295193	0.101008148108433	-4.51809997353168	6.23970233136223e-06	3.1680962867999e-05
ENSMUSG00000034634.7	10.39680827063	5.83823154706802	1.29228942267392	4.5177430416384	6.25022678685427e-06	3.17266113094676e-05
ENSMUSG00000074916.5	661.605092819181	-0.643047369112554	0.14235008846301	-4.51736543373945	6.26137938233429e-06	3.1775425054854e-05
ENSMUSG00000079429.9	87.59965792604	0.999950216619049	0.221366036891335	4.51717991911248	6.26686550344212e-06	3.17954655233506e-05
ENSMUSG00000059482.15	440.956231718322	-0.584087963709323	0.129307489216683	-4.51704667105983	6.27080881208939e-06	3.18076704948674e-05
ENSMUSG00000083844.8	192.273303133662	-0.738326988262194	0.16347009636939	-4.51658746559868	6.28441661838116e-06	3.18688790760516e-05
ENSMUSG00000026150.14	1545.34244309485	-0.473603729409541	0.10488900123041	-4.51528495699159	6.32316824556417e-06	3.20575331273272e-05
ENSMUSG00000046688.14	58.8443599207301	-1.28258252875162	0.284060885998202	-4.51516766993306	6.32666891433706e-06	3.20674213411081e-05
ENSMUSG00000034771.15	439.847747449582	-0.903254822970438	0.200131298464091	-4.51331116073535	6.3823277695121e-06	3.23416094836741e-05
ENSMUSG00000106464.1	146.908556268372	-0.944260177006816	0.209256453757862	-4.51245426389311	6.40817560520556e-06	3.24646368830951e-05
ENSMUSG00000048154.17	2126.99608495489	0.606461064066086	0.134410807281589	4.51199629205081	6.42203111979201e-06	3.25268642783785e-05
ENSMUSG00000026819.15	448.125784692918	0.552832146745655	0.122533524536195	4.51168077338993	6.43159351615453e-06	3.25673223700505e-05
ENSMUSG00000073639.6	3624.33355053973	-0.487785271993434	0.108129760896209	-4.51111024338293	6.44891911721817e-06	3.26470611697645e-05
ENSMUSG00000051851.5	86.7345316141597	-1.05133449300928	0.233173055193205	-4.50881639020491	6.51902957032558e-06	3.29939140352789e-05
ENSMUSG00000108179.1	18.5732030081634	2.4653817067102	0.546896345239363	4.50795059826403	6.54568114646549e-06	3.31206982667903e-05
ENSMUSG00000070794.11	6.78671640631473	6.20803360931929	1.3775309746099	4.50663812556182	6.58628172337783e-06	3.33179842132723e-05
ENSMUSG00000041632.7	305.947637239523	0.655083977448177	0.145388765177301	4.50574001814587	6.61420286811163e-06	3.34510480016844e-05
ENSMUSG00000021238.11	392.88767660598	-0.670489757688241	0.148835640573416	-4.50490054065718	6.64040363665381e-06	3.35753481359531e-05
ENSMUSG00000000776.13	771.737801843202	0.462568906582239	0.102691286211501	4.50446112467169	6.65415772231578e-06	3.36366697180112e-05
ENSMUSG00000073598.3	10.489266430359	5.84265430723078	1.2971369842246	4.50426930870635	6.66017026269767e-06	3.36588374991207e-05
ENSMUSG00000033918.16	848.600647875475	0.48428452475755	0.107562771714371	4.50234330185866	6.72083042721727e-06	3.39488101067129e-05
ENSMUSG00000041268.17	353.466071075948	0.780515231727221	0.173356726147374	4.50236485813472	6.72014859058888e-06	3.39488101067129e-05
ENSMUSG00000037752.4	161.817389687338	-0.782397701495541	0.173815836638431	-4.50130273873187	6.7538228148211e-06	3.41071349913512e-05
ENSMUSG00000059796.16	7235.71802673458	0.495177543539401	0.110020194772165	4.50078773778613	6.77020883851649e-06	3.41738235956703e-05
ENSMUSG00000108968.1	10.8929170368558	5.88852408163068	1.30833300887808	4.50078385370725	6.77033256442142e-06	3.41738235956703e-05
ENSMUSG00000020572.8	1525.21496357352	0.735702893199653	0.163491401379395	4.49994854158962	6.79699143575271e-06	3.4291650694767e-05
ENSMUSG00000057406.16	1208.77780480932	0.497392721117833	0.110532860271698	4.49995340657253	6.79683588018395e-06	3.4291650694767e-05
ENSMUSG00000039782.15	767.62791836414	-0.568584273816902	0.126408089424059	-4.49800543942628	6.85939428909124e-06	3.45980421530974e-05
ENSMUSG00000028438.16	108.775727366682	0.932410321056389	0.207451309172303	4.49459839408368	6.97013687737025e-06	3.51338729874526e-05
ENSMUSG00000033323.14	526.514021330525	0.508042552464659	0.113034476534776	4.49458048587816	6.97072345856927e-06	3.51338729874526e-05
ENSMUSG00000033717.6	80.3029604962511	-1.15873514063499	0.257804545082368	-4.49462650189034	6.969216304619e-06	3.51338729874526e-05
ENSMUSG00000032458.6	6043.36306028629	-0.383049484469469	0.0852315920960128	-4.49421951473071	6.98255709924864e-06	3.51849436292224e-05
ENSMUSG00000047686.9	649.194424580606	-0.699699106924376	0.15570990739562	-4.49360685281647	7.00268585912803e-06	3.52777781286077e-05
ENSMUSG00000034684.12	1620.61407241137	-0.732528631607239	0.163166692871943	-4.48944952375877	7.14074651096515e-06	3.59645341074542e-05
ENSMUSG00000042485.7	110.772664180416	-0.989014765602613	0.220342128673287	-4.48854139495528	7.17124907326608e-06	3.61093688121979e-05
ENSMUSG00000074364.6	5856.75209416642	-0.472337938702815	0.105240207134621	-4.48818898749039	7.18311939196514e-06	3.61603369731806e-05
ENSMUSG00000040473.15	110.892955054448	-0.96417630704829	0.2148306755544	-4.48807557188982	7.18694362223189e-06	3.61707856024007e-05
ENSMUSG00000027605.18	321.487298841677	0.749943130152368	0.167115641928874	4.48756993358856	7.20401680877206e-06	3.62478928945391e-05
ENSMUSG00000053333.15	282.160578325763	0.660458174354223	0.147238403702707	4.48563797042905	7.26960865128608e-06	3.6569030873505e-05
ENSMUSG00000028107.14	701.681572321085	0.518924313765628	0.115731042113047	4.48388180293702	7.32972728954344e-06	3.68624869886229e-05
ENSMUSG00000025092.7	289.199496059102	-0.608448081711195	0.135725929061021	-4.48291705144741	7.36295552565211e-06	3.70205967545245e-05
ENSMUSG00000048582.7	18.8375926943287	-2.41596369191867	0.539201240560454	-4.48063452043894	7.44214561603526e-06	3.74096675741651e-05
ENSMUSG00000042251.12	79.681636423163	-1.05109122413763	0.234631838983646	-4.47974677558952	7.47316445725993e-06	3.75564642367399e-05
ENSMUSG00000001576.15	4673.2085724335	-0.482710133661754	0.10777650985975	-4.47880650700146	7.50615333875866e-06	3.77130876395975e-05
ENSMUSG00000027569.15	449.4347514516	0.533397311343527	0.119107026259148	4.4783026501139	7.52388817484604e-06	3.77930128452381e-05
ENSMUSG00000025980.14	5214.53206102596	0.677149816762853	0.151263003512363	4.4766387089987	7.58274092203615e-06	3.80701446534752e-05
ENSMUSG00000047832.9	734.61013501366	0.537861604818216	0.120148535619435	4.47663887075469	7.58273517947424e-06	3.80701446534752e-05
ENSMUSG00000026478.14	5739.5587047166	0.370637260300501	0.0827981432577574	4.47639579485107	7.59136940496086e-06	3.80949723778785e-05
ENSMUSG00000049643.15	372.944627259867	0.624300716093967	0.139463604909595	4.47644183942225	7.58973314834602e-06	3.80949723778785e-05
ENSMUSG00000022451.12	2143.50967829295	-0.466684197867242	0.104261370594159	-4.47609881979996	7.60193092435954e-06	3.81387196629583e-05
ENSMUSG00000072623.6	541.94169462106	-0.537105529047689	0.120001837739113	-4.47581086395834	7.61218510263875e-06	3.81809041823673e-05
ENSMUSG00000110404.1	14.2538347687746	2.93572125465456	0.65604055359394	4.47490820281156	7.64441486511297e-06	3.8333265814512e-05
ENSMUSG00000020918.14	1010.08162667577	0.527129869232276	0.117828361421842	4.47370957952201	7.68741374028491e-06	3.85395427091114e-05
ENSMUSG00000033111.16	248.424988447755	-0.64505249779022	0.144223721007715	-4.47258254941095	7.72805518317959e-06	3.87339039166634e-05
ENSMUSG00000029147.11	1960.32269259777	0.420382509948175	0.0939930399423118	4.47248551814245	7.73156378239641e-06	3.87421019474006e-05
ENSMUSG00000025153.9	5785.80629308815	0.527053014147015	0.117863275917039	4.47173226814089	7.75885275207712e-06	3.88694282336438e-05
ENSMUSG00000026377.12	1032.39934320094	0.640273047653045	0.143213067438452	4.4707725286885	7.79375591641963e-06	3.90348283610509e-05
ENSMUSG00000029014.14	967.154209843423	0.692090145636343	0.154825576204947	4.47012801502643	7.81727935848024e-06	3.91431671581128e-05
ENSMUSG00000000708.14	414.9869072101	-0.656344420081524	0.146843233401981	-4.46969468647419	7.83313311623401e-06	3.92130586905374e-05
ENSMUSG00000029219.10	10.8408281824351	5.89513068223487	1.31952931241354	4.46760115654583	7.91016097421687e-06	3.95890829304805e-05
ENSMUSG00000021583.7	388.459695168587	-0.635011163865092	0.142172744557887	-4.46647608752142	7.95185457124098e-06	3.97881257392646e-05
ENSMUSG00000049555.10	30.4489236990929	1.71390284938479	0.383735906939695	4.46636037542906	7.95615460627942e-06	3.98000140340725e-05
ENSMUSG00000085101.7	6.39265683708728	6.11972199270016	1.37022191640637	4.46622690779177	7.96111722478036e-06	3.98152102984965e-05
ENSMUSG00000026384.13	392.226760700732	0.771413821139699	0.172826770769534	4.46350885169512	8.06282659113463e-06	4.03141329556732e-05
ENSMUSG00000062960.10	42.5085000178822	-1.43413832010861	0.321421304881805	-4.46186453208503	8.12495862934364e-06	4.06149756519993e-05
ENSMUSG00000010721.15	450.748647178644	0.599858110120214	0.134456842107277	4.46134313969397	8.14475527781742e-06	4.07040983140018e-05
ENSMUSG00000022840.9	37.2635620654818	-1.50775930774807	0.337973519442745	-4.46117586441117	8.15111628439247e-06	4.07260483919464e-05
ENSMUSG00000042477.7	6.40438487551689	6.11274481503184	1.37070198829956	4.45957244332525	8.21233126608487e-06	4.10219928130803e-05
ENSMUSG00000054676.15	339.711080270172	-0.600235015917805	0.134625593946504	-4.45855054987774	8.25157385226493e-06	4.12080649768469e-05
ENSMUSG00000028651.12	325.671815097245	0.605393489455078	0.135809414500696	4.45766953403644	8.28555029998598e-06	4.1367754756266e-05
ENSMUSG00000062300.14	623.16190987321	0.571320162001833	0.128185346365897	4.45698496902316	8.3120428828152e-06	4.14900113491873e-05
ENSMUSG00000102748.1	262.002371246557	-0.801494815357262	0.179865660158828	-4.45607468735007	8.34739610733827e-06	4.16564266538702e-05
ENSMUSG00000032607.12	77.0705313886607	1.11634809474404	0.25060769087299	4.4545643864929	8.40636993714782e-06	4.19406083333099e-05
ENSMUSG00000030322.12	99.9876971298887	1.07556645159768	0.241461049955654	4.45440973521493	8.41243114575419e-06	4.19607278152702e-05
ENSMUSG00000028597.11	372.165011865116	-0.677626446083295	0.152140167906385	-4.45396147124178	8.4300234522354e-06	4.20383401903301e-05
ENSMUSG00000026457.14	3854.47779589055	0.409919526290996	0.0920407111211625	4.45367621890032	8.44123660042209e-06	4.20841116123719e-05
ENSMUSG00000050373.13	380.716021472842	-0.683058917751099	0.153410707665313	-4.45248528050132	8.48820606982159e-06	4.23080825431951e-05
ENSMUSG00000044150.12	345.51052449423	0.730109076884321	0.164102134253857	4.44911384123063	8.62253070016708e-06	4.29672482613722e-05
ENSMUSG00000038759.15	2031.45403248347	0.447960401245133	0.100689406980757	4.44893275943856	8.62980253473667e-06	4.299312751229e-05
ENSMUSG00000032763.11	525.281500573754	-0.638957582409242	0.143688988075225	-4.44680967531576	8.71549915228706e-06	4.34096075042277e-05
ENSMUSG00000050786.8	173.093987484231	-0.797230016750846	0.179310201315858	-4.44609403648212	8.74456816904918e-06	4.35439076978292e-05
ENSMUSG00000038611.17	1610.54265789554	0.393026786599003	0.0884057273677404	4.44571633876314	8.759947458442e-06	4.36099911378755e-05
ENSMUSG00000049922.8	357.520974117917	0.647471392886174	0.145845081734243	4.43944619309131	9.01906591878299e-06	4.48891671150207e-05
ENSMUSG00000063626.6	64.2691990616686	1.26435404150839	0.284854408693521	4.43859741299887	9.05470017174461e-06	4.50556827165112e-05
ENSMUSG00000015533.9	203.561718993754	-0.899171425789689	0.202589384099106	-4.4383935998829	9.0632768462721e-06	4.50875136039294e-05
ENSMUSG00000036206.12	1303.68887614501	0.462985163581457	0.104335335207617	4.43747233533262	9.10214158236949e-06	4.52699684133957e-05
ENSMUSG00000006494.11	915.770438244186	0.625695368603964	0.141042071609165	4.43623212184375	9.15471313174056e-06	4.55204906562628e-05
ENSMUSG00000025403.5	1972.71679464731	0.51739387192833	0.116639000012939	4.43585654773219	9.17069053112855e-06	4.55889770815655e-05
ENSMUSG00000044442.11	287.329254901608	-0.663970561336254	0.149763767993983	-4.43345256486154	9.2735918103572e-06	4.60894393554154e-05
ENSMUSG00000089999.1	10.8635731326311	4.38116503634973	0.988637587273333	4.43151777026099	9.35720998568843e-06	4.649384783905e-05
ENSMUSG00000028044.6	674.462601117624	0.530016442307785	0.119605748753838	4.43136260447326	9.36394706855063e-06	4.65161491625768e-05
ENSMUSG00000019179.10	4447.01386092259	0.372418214845704	0.0840567988370101	4.43055433942755	9.39911582104341e-06	4.66796424389635e-05
ENSMUSG00000020580.10	6570.24987426499	-0.521890357919749	0.117847380520107	-4.42852743621829	9.48786509699159e-06	4.71090949426959e-05
ENSMUSG00000052563.13	25.4460904427506	1.91853477315504	0.433368774540479	4.42702586311011	9.5541280670989e-06	4.74267192387667e-05
ENSMUSG00000007880.16	2179.08142009294	0.493300944736008	0.11143653651876	4.42674332985002	9.56664530406132e-06	4.74774611599108e-05
ENSMUSG00000020621.6	229.919307600491	-0.705687488280359	0.159453684428875	-4.42565808879213	9.61487118826247e-06	4.77053515301533e-05
ENSMUSG00000037712.16	3120.04394600353	-0.430538936888802	0.0973115690793794	-4.42433454687799	9.67400103195893e-06	4.79872209462999e-05
ENSMUSG00000061882.12	52.6176590615932	-1.2816701748386	0.289691574163819	-4.42425769040083	9.67744528000896e-06	4.79927968393635e-05
